method,method2,samplingSite,vegetation,latitude,longitude,samplingID,date,plantSp,animalSp,samplingDays,samplingMeters,seedNo,year
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702332488,-643814125,ER036H,2012-09-25T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,37,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702403139,-643873109,ER044H,2012-09-25T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702380659,-644371036,ER067,2012-09-26T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,16,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702396166,-644306662,ER090H,2012-09-26T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702304367,-643986893,ER007H,2012-09-28T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,2,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702332488,-643814125,ER036H,2012-09-28T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,8,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702445275,-643926401,ER052X'H,2012-09-28T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,9,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702380659,-644371036,ER067,2012-09-28T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702380659,-644371036,ER067,2012-09-28T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702482692,-644219826,ER085H-X,2012-09-28T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,36,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702332488,-643814125,ER036H,2012-09-29T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702442191,-64424011,ER080H,2012-09-29T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,3,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702332488,-643814125,ER036H,2012-10-01T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,3,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702403139,-643873109,ER044H,2012-10-01T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,2,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702445275,-643926401,ER052X'H,2012-10-02T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702380659,-644371036,ER067,2012-10-02T00:00:00Z,Chamaerops humilis,Meles meles,10,NA,9,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702380659,-644371036,ER067,2012-10-02T00:00:00Z,Chamaerops humilis,Meles meles,10,NA,5,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702332488,-643814125,ER036H,2012-10-03T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702445275,-643926401,ER052X'H,2012-10-03T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,4,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702380659,-644371036,ER067,2012-10-04T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702304367,-643986893,ER007H,2012-10-05T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702332488,-643814125,ER036H,2012-10-05T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,29,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702442191,-64424011,ER080H,2012-10-05T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702332488,-643814125,ER036H,2013-10-02T00:00:00Z,Chamaerops humilis,Meles meles,10,NA,10,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702403139,-643873109,ER044H,2013-10-02T00:00:00Z,Chamaerops humilis,Sus scrofa,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702380659,-644371036,ER067,2013-10-02T00:00:00Z,Chamaerops humilis,Meles meles,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702304367,-643986893,ER007H,2013-10-04T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,2,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702332488,-643814125,ER036H,2013-10-04T00:00:00Z,Chamaerops humilis,Sus scrofa,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702403139,-643873109,ER044H,2013-10-04T00:00:00Z,Chamaerops humilis,Sus scrofa,10,NA,22,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702436575,-643902361,ER047,2013-10-04T00:00:00Z,Chamaerops humilis,Sus scrofa,10,NA,14,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702443775,-643941396,ER050,2013-10-04T00:00:00Z,Chamaerops humilis,Sus scrofa,10,NA,8,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702445275,-643926401,ER052X'H,2013-10-04T00:00:00Z,Chamaerops humilis,Sus scrofa,10,NA,12,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702445275,-643926401,ER052X'H,2013-10-06T00:00:00Z,Chamaerops humilis,Sus scrofa,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702332488,-643814125,ER036H,2013-10-07T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702436575,-643902361,ER047,2013-10-07T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702443775,-643941396,ER050,2013-10-07T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702445275,-643926401,ER052X'H,2013-10-07T00:00:00Z,Chamaerops humilis,Sus scrofa,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702380659,-644371036,ER067,2013-10-07T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,18,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702442191,-64424011,ER080H,2013-10-07T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,29,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702332488,-643814125,ER036H,2013-10-08T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,18,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702436575,-643902361,ER047,2013-10-08T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702443775,-643941396,ER050,2013-10-08T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3702442191,-64424011,ER080H,2013-10-10T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,2,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3712151997,-644404002,CHU114M,2012-09-25T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,9,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711652385,-644562755,EM298H,2012-09-26T00:00:00Z,Chamaerops humilis,Sus scrofa,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711662913,-644490159,EM300H,2012-09-26T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3712151997,-644404002,CHU114M,2012-09-28T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711652385,-644562755,EM298H,2012-09-28T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,3,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711662913,-644490159,EM300H,2012-09-28T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,2,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711652385,-644562755,EM298H,2012-09-29T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,3,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711652385,-644562755,EM298H,2012-09-29T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711708007,-644587741,EM291H,2012-09-30T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711652385,-644562755,EM298H,2012-09-30T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,1,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3712151997,-644404002,CHU114M,2012-10-04T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,3,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3712151997,-644404002,CHU114M,2012-10-13T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,4,2012
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711652385,-644562755,EM298H,2013-10-03T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371179274,-644253496,EM133,2013-10-04T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,2,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711788784,-64452657,EM199,2013-10-04T00:00:00Z,Chamaerops humilis,Meles meles,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371206848,-644691811,EM227,2013-10-04T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371179274,-644253496,EM133,2013-10-05T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,5,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711725249,-644449281,EM190,2013-10-05T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371206848,-644691811,EM227,2013-10-05T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711725249,-644449281,EM190,2013-10-06T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711788784,-64452657,EM199,2013-10-06T00:00:00Z,Chamaerops humilis,Meles meles,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3712045111,-64452341,EM240,2013-10-06T00:00:00Z,Chamaerops humilis,Meles meles,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3712151997,-644404002,CHU114M,2013-10-07T00:00:00Z,Chamaerops humilis,Meles meles,10,NA,6,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711961954,-644417111,EM003,2013-10-07T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,10,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711790016,-644286538,EM128,2013-10-07T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371179274,-644253496,EM133,2013-10-07T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711725249,-644449281,EM190,2013-10-07T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,8,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371197044,-6447077,EM060,2013-10-08T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,2,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3712045111,-64452341,EM240,2013-10-08T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,2,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711652385,-644562755,EM298H,2013-10-08T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711961954,-644417111,EM003,2013-10-09T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371197044,-6447077,EM060,2013-10-09T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371196477,-644699053,EM062B,2013-10-09T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711708007,-644587741,EM291H,2013-10-09T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711652385,-644562755,EM298H,2013-10-09T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371197044,-6447077,EM060,2013-10-10T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371196477,-644699053,EM062B,2013-10-10T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711746925,-644337801,EM160,2013-10-10T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711973127,-644697829,EM031,2013-10-11T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711973127,-644697829,EM031,2013-10-11T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711790016,-644286538,EM128,2013-10-11T00:00:00Z,Chamaerops humilis,Meles meles,10,NA,13,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,371179274,-644253496,EM133,2013-10-11T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,6,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711746925,-644337801,EM160,2013-10-11T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,2,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711725249,-644449281,EM190,2013-10-11T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,6,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711788784,-64452657,EM199,2013-10-11T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711652385,-644562755,EM298H,2013-10-11T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711662913,-644490159,EM300H,2013-10-11T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,2,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711790016,-644286538,EM128,2013-10-12T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711790016,-644286538,EM128,2013-10-12T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711746925,-644337801,EM160,2013-10-12T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,2,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711707991,-644480352,EM190,2013-10-12T00:00:00Z,Chamaerops humilis,Sus scrofa,10,NA,3,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711788784,-64452657,EM199,2013-10-12T00:00:00Z,Chamaerops humilis,Oryctolagus cuniculus,10,NA,1,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3712045111,-64452341,EM240,2013-10-12T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711708007,-644587741,EM291H,2013-10-12T00:00:00Z,Chamaerops humilis,Apodemus/Mus,10,NA,4,2013
tracks,seed-focalPlant,Chamaerops humilis,Marsh-Scrubland_Ecotone,3711652385,-644562755,EM298H,2013-10-12T00:00:00Z,Chamaerops humilis,Cervus elaphus,10,NA,2,2013
